CensusTract,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
6019001413,Fresno,1,4605,1347,0,4,0.0008686,0,0,0,0,0,0,12.2,70605,1,1,1,1,1,0,0,0,4360.556979,4605.000016,4360.556979,1144.518755,1208.677909,1144.518755,4605.000016,1208.677909,2143.999983,142.9999996,1277.000002,11.00000013,43.99999966,985.9999977,1663.999999,9.696989513,116.3638739,4360.556979,1144.518755,1984.90543,137.3116427,1255.64548,10.61041592,38.33496703,933.7490118,1576.670466,9.054397443,108.652769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347,2144,143,1277,11,44,986,1664,11,132
6019001414,Fresno,1,7381,2154,0,19,0.0025742,0,0,0,0,0,0,14.4,72610,1,1,1,1,1,0,0,0,5388.901446,6553.338118,5388.901446,1189.919186,1420.594618,1189.919186,6553.338118,1420.594618,2745.706715,440.594445,1930.430375,14.98974779,73.89596332,1347.720855,2271.252732,22.87399373,264.7387009,5388.901446,1189.919186,1957.711808,386.662567,1795.740356,10.13905455,55.5342205,1183.11342,1935.577149,2.227987119,204.1812583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889,3176,531,2017,15,88,1554,2628,46,306
6019001500,Fresno,1,2206,646,0,89,0.0403445,1,1,1,0,0,1,45.9,38438,1,1,1,1,1,0,0,0,2206.000006,2206.000006,2206.000006,1488.993565,1488.993565,1488.993565,2206.000006,1488.993565,1080.000002,37.00000096,97.00000014,2.0,29.00000042,961.0000053,1585.000004,86.43638734,172.1405563,2206.000006,1488.993565,1080.000002,37.00000096,97.00000014,2.0,29.00000042,961.0000053,1585.000004,86.43638734,172.1405563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359,1080,37,97,2,29,961,1585,92,182
6019001600,Fresno,1,5099,1562,0,92,0.0180428,1,1,1,0,0,1,23.6,40365,1,1,1,1,1,0,0,0,1406.219528,2638.248545,1406.219528,491.6579443,1095.2744,491.6579443,2638.248545,1095.2744,1471.611649,22.7602982,315.7319396,1.0,32.69388461,794.4507793,1480.025656,64.43498089,134.0358477,1406.219528,491.6579443,799.4020361,8.028084987,150.1171949,0.0,21.18433383,427.487881,753.4292895,27.95168728,71.9658103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658,2669,48,446,1,88,1847,3350,108,261
6019001700,Fresno,0,5701,1658,0,61,0.0106999,0,0,0,0,0,1,24.4,56484,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5083.615672,2385.632739,2456.754063,90.52192864,645.4937331,5.169886112,191.7327901,1693.943281,2845.977777,22.92646207,258.7007998,3866.028029,1843.687857,1903.50384,59.67555668,394.0256674,0.0,173.2729717,1335.550004,2229.28979,12.99292951,196.0129975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734,2664,122,704,7,241,1963,3287,25,284
6019001800,Fresno,0,4615,1361,0,3,0.0006501,0,0,0,0,0,1,20.1,54293,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4436.323329,1904.118438,2624.487792,64.40396311,213.8474229,0.999999947,104.0423948,1428.541744,2672.078154,63.69242393,220.0733203,3121.952989,1468.103756,1888.891239,49.0717759,181.7847022,0.999999947,61.32844193,939.8768254,1808.994633,52.13097683,155.3499985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959,2720,71,214,1,105,1504,2798,62,226
6019001900,Fresno,0,2914,833,0,0,0.0,0,0,0,0,0,1,23.3,52589,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2913.999992,1567.366887,1599.999994,157.9999985,261.9999996,1.00000002,56.99999995,835.9999953,1641.999994,36.26692457,86.17241308,2913.999992,1567.366887,1599.999994,157.9999985,261.9999996,1.00000002,56.99999995,835.9999953,1641.999994,36.26692457,86.17241308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,1600,158,262,1,57,836,1642,34,84
6019002000,Fresno,1,6369,1882,0,225,0.0353274,1,1,1,1,1,1,49.1,22684,1,1,1,1,1,0,0,1,2889.18056,6138.073127,2889.18056,2247.844577,4902.607041,2247.844577,6138.073127,4902.607041,2611.803492,581.9426122,501.3329211,11.96040699,211.5002074,2219.533474,3577.535585,172.5760905,621.5216236,2889.18056,2247.844577,1280.598302,134.2794019,272.6035455,9.246342549,112.2638142,1080.189145,1828.666284,73.36752932,267.586232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4824,2765,585,504,12,228,2275,3711,168,569
6019002100,Fresno,1,5419,2068,0,6,0.0011072,1,1,1,1,1,1,31.0,44893,1,1,1,1,1,0,0,1,3289.942372,5384.540057,3289.942372,1995.530036,3368.668871,1995.530036,5384.540057,3368.668871,2887.979124,308.6307201,168.1050759,6.889892906,136.7959311,1876.13931,3016.042972,262.7693489,391.330757,3289.942372,1995.530036,1803.474311,201.5834909,66.56587046,1.723850012,88.08922704,1128.505609,1868.22984,80.41618932,224.0474908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3258,2900,310,172,7,141,1889,3044,305,395
6019002200,Fresno,1,3594,1515,0,30,0.0083472,1,1,1,1,1,1,32.6,36219,1,1,1,1,1,0,0,1,1397.145166,3594.000028,1397.145166,710.1581853,1871.976438,710.1581853,3594.000028,1871.976438,2114.000009,170.0000006,86.99999968,6.999999881,102.0000006,1114.000008,1845.000013,191.5937173,369.9897988,1397.145166,710.1581853,860.1594352,60.30231078,32.3687557,6.054001302,46.58929043,391.6713664,687.8380453,44.78812877,140.4751587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782,2114,170,87,7,102,1114,1845,196,359
6019002300,Fresno,1,3624,1218,0,0,0.0,0,1,0,1,1,1,39.6,34154,0,1,0,1,0,0,0,1,0.0,2713.911708,0.0,0.0,1839.914354,0.0,2713.911708,1839.914354,1570.469399,178.7775253,113.6521058,0.0,66.57503131,784.4376419,1461.340415,219.690515,197.3804175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323,1903,257,190,1,124,1149,2082,301,260
6019002400,Fresno,1,4959,1334,0,7,0.0014116,0,1,0,0,0,1,45.9,24698,0,1,0,1,0,0,0,0,0.0,723.5052135,0.0,0.0,556.8294799,0.0,723.5052135,556.8294799,257.7021048,24.35074391,83.15679443,0.0,13.22933992,345.0662316,523.3111726,15.27042484,98.48856862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3462,1785,265,830,0,145,1934,3348,224,578
6019002501,Fresno,1,5098,1291,0,0,0.0,0,1,0,1,1,1,54.4,20040,0,1,0,1,0,0,0,1,0.0,3488.312643,0.0,0.0,3262.609001,0.0,3488.312643,3262.609001,925.5780696,457.8946097,760.9091459,3.276553389,83.24550034,1257.408726,2010.708526,233.1427375,464.2459109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530,1603,516,900,4,121,1954,3249,237,631
6019002502,Fresno,1,5431,1210,0,119,0.0219113,0,1,0,1,1,1,59.3,21250,0,1,0,1,0,0,0,1,0.0,3669.032133,0.0,0.0,3142.350156,0.0,3669.032133,3142.350156,1266.569552,136.0344507,776.9430192,1.0,151.8915392,1336.59355,2495.013359,170.5281841,399.4387683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895,1754,219,1229,1,210,2018,3618,308,635
6019002601,Fresno,1,5821,1344,0,0,0.0,0,1,0,0,0,1,56.3,23614,0,1,0,1,0,0,0,0,0.0,4225.394354,0.0,0.0,3454.134034,0.0,4225.394354,3454.134034,1527.19029,123.6309901,298.472714,3.0,96.99416438,2176.106194,3574.190871,98.80001151,348.3970135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4320,2034,170,419,3,161,3034,4939,211,478
6019002602,Fresno,1,3520,955,0,11,0.003125,0,1,0,1,1,1,28.5,32277,0,1,0,1,0,0,0,1,0.0,2110.870933,0.0,0.0,1549.253081,0.0,2110.870933,1549.253081,968.605554,63.16596102,63.66437437,0.99999997,74.60131823,939.8337137,1605.261213,116.5284755,168.0711786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381,1636,100,115,1,93,1575,2665,177,293
6019002701,Fresno,1,4673,1181,0,0,0.0,0,1,0,1,1,1,36.7,28382,0,1,0,1,0,0,0,1,0.0,2993.026538,0.0,0.0,1825.319897,0.0,2993.026538,1825.319897,1221.737744,68.4103341,163.6354224,0.0,56.37028761,1482.872734,2489.741596,119.4482501,201.1489935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2939,1881,130,304,0,93,2265,3757,147,324
6019002702,Fresno,1,5882,1363,0,16,0.0027202,0,1,0,0,0,1,50.2,33125,0,1,0,1,0,0,0,0,0.0,1157.277676,0.0,0.0,700.7705822,0.0,1157.277676,700.7705822,441.5886265,49.2274226,44.60522901,3.0,30.80979259,588.0466034,994.4413225,15.30846508,108.6575154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4164,2008,223,666,3,125,2857,4746,181,546
6019002800,Fresno,1,5205,1248,0,2,0.0003842,0,1,0,0,0,1,58.5,21968,0,1,0,1,0,0,0,0,0.0,1171.363284,0.0,0.0,919.578924,0.0,1171.363284,919.578924,393.1707554,63.5924945,249.9222835,0.0,15.07902252,449.5987299,767.3173755,22.47118738,156.4866186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4095,1669,271,1180,4,104,1977,3283,192,663
6019002903,Fresno,1,4329,1193,0,120,0.02772,0,0,0,0,0,1,55.1,23194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680,1551,402,789,22,41,1524,2684,387,415
6019002904,Fresno,1,2897,739,0,9,0.0031067,0,0,0,0,0,1,41.4,55302,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134,1245,146,563,2,64,877,1715,38,211
6019002905,Fresno,1,2889,880,0,6,0.0020768,0,0,0,0,0,1,32.3,32252,0,0,0,0,0,0,0,0,0.0,59.32549286,0.0,0.0,23.51766002,0.0,59.32549286,23.51766002,23.52894163,3.096304417,4.283078194,0.0,2.814822197,25.60234737,41.04122496,0.0,3.86880973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766,1193,291,397,0,77,931,1650,113,209
6019002906,Fresno,1,5520,1472,0,0,0.0,0,1,0,1,1,1,42.2,36095,0,1,0,1,0,0,0,1,0.0,3795.612188,0.0,0.0,2695.648321,0.0,3795.612188,2695.648321,1345.416376,311.710556,972.3939686,8.438292786,54.16432158,1103.488631,1906.783669,104.695209,424.1138153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4228,1948,430,1391,9,84,1658,2827,151,596
6019003001,Fresno,1,3175,829,0,7,0.0022047,0,1,0,0,0,1,36.8,37786,0,1,0,1,0,0,0,0,1.458720274,1604.308894,1.458720274,0.892481823,972.9413833,0.892481823,1604.308894,972.9413833,463.4168312,90.3024498,572.2144818,2.52380041,26.949301,448.902027,789.5556164,64.7692466,145.8568979,1.458720274,0.892481823,0.0,0.0,0.0,0.0,0.0,1.458720274,1.458720274,0.120201808,0.26350496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863,1017,218,960,4,83,893,1550,119,293
6019003003,Fresno,1,4154,1207,0,229,0.0551276,0,1,0,0,0,1,44.1,25263,0,1,0,1,0,0,0,0,0.0,893.3177893,0.0,0.0,639.3047309,0.0,893.3177893,639.3047309,358.2389768,61.35903692,192.7759807,3.001018437,17.77555593,260.1672213,450.4799663,35.44068813,107.4486571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3023,1519,364,892,5,60,1314,2068,204,507
6019003004,Fresno,1,2301,734,0,20,0.0086919,0,1,0,0,0,1,26.5,61618,0,1,0,1,0,0,0,0,0.0,1267.946505,0.0,0.0,584.9018697,0.0,1267.946505,584.9018697,602.8046258,75.69444523,188.7479351,1.928957641,33.24462259,365.5259287,593.9514008,75.14068645,66.94474523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311,1135,125,311,2,47,681,1138,102,121
6019003102,Fresno,1,7048,2673,0,6,0.0008513,0,1,0,1,1,1,24.5,41389,0,1,0,1,0,0,0,1,0.0,2924.389757,0.0,0.0,1593.581892,0.0,2924.389757,1593.581892,1843.409539,123.2355197,239.197637,16.36549213,48.06091102,654.1206527,1214.980994,134.2147581,270.9577229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4360,4223,429,588,37,156,1615,2879,427,636
6019003103,Fresno,1,5708,2035,0,6,0.0010512,0,1,0,0,0,1,32.6,37333,0,1,0,1,0,0,0,0,0.0,2361.112771,0.0,0.0,1226.96349,0.0,2361.112771,1226.96349,1512.814895,93.11180384,250.5626726,7.255463706,50.02812079,447.339847,868.8090792,78.65638177,162.7718395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762,3557,287,628,15,105,1116,2092,196,389
6019003104,Fresno,1,3810,1568,0,0,0.0,0,1,0,0,0,1,21.4,46625,0,1,0,1,0,0,0,0,203.4346339,1878.587961,203.4346339,18.24470336,246.1870898,18.24470336,1878.587961,246.1870898,1383.547655,44.91635731,152.5009003,0.419776617,19.56578604,277.637488,498.7257076,64.54713885,64.10257622,203.4346339,18.24470336,122.6106079,8.99983545,6.70148662,0.0,3.4795823,61.64312617,82.0674171,7.660287354,6.437625462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374,2326,148,443,23,50,820,1261,163,160
6019003201,Fresno,1,4398,1375,0,6,0.0013643,0,1,0,0,0,1,35.3,30644,0,1,0,1,0,0,0,0,480.4660389,3451.558643,480.4660389,339.5565612,2417.590901,339.5565612,3451.558643,2417.590901,1489.736104,243.7789382,509.9338821,0.0,86.18806515,1121.92164,1850.726258,96.65769934,297.5354598,480.4660389,339.5565612,251.1544378,0.703166902,93.24270851,0.0,16.01760174,119.3481251,229.4271209,15.527428,40.61913702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470,1932,295,679,0,98,1394,2339,107,390
6019003202,Fresno,1,5265,1579,0,10,0.0018993,0,1,0,1,1,1,35.3,36028,0,1,0,1,0,0,0,1,232.1617584,4006.655403,232.1617584,157.6243896,2657.581945,157.6243896,4006.655403,2657.581945,1519.76483,354.0705257,682.7332633,7.247255594,67.30744641,1375.532054,2121.233622,250.1800701,476.2760156,232.1617584,157.6243896,90.03983688,32.73032951,34.04536343,0.171715945,1.888875365,73.28563118,104.353138,15.70653296,28.79297543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3867,2001,516,883,15,108,1742,2736,324,630
6019003301,Fresno,1,3507,1086,0,197,0.0561734,0,0,0,0,0,1,40.5,40217,0,0,0,0,0,0,0,0,0.0,5.349901468,0.0,0.0,3.545682564,0.0,5.349901468,3.545682564,2.953669019,0.035989787,0.836704467,0.0,0.155933364,1.367604956,2.811291039,0.270923499,0.314616762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056,1760,174,294,0,87,1192,1984,144,208
6019003302,Fresno,1,4749,1486,0,14,0.002948,0,1,0,1,1,1,42.3,36161,0,1,0,1,0,0,0,1,0.0,3168.084826,0.0,0.0,2028.167808,0.0,3168.084826,2028.167808,1390.396305,150.7588249,190.2637473,4.547264101,54.75515532,1377.363518,2175.592252,250.5108059,366.230067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213,1989,259,263,18,103,2117,3209,356,580
6019003400,Fresno,1,4555,1401,0,292,0.0641054,0,1,0,1,1,1,47.6,29098,0,1,0,1,0,0,0,1,0.0,2032.686527,0.0,0.0,1656.480123,0.0,2032.686527,1656.480123,760.8586367,92.20842802,591.0695925,0.778006774,45.94183203,541.8300179,973.0710354,142.1554183,200.3625544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3738,1972,208,902,7,90,1376,2301,278,526
6019003500,Fresno,1,5674,2037,0,8,0.0014099,0,1,0,0,0,1,42.0,46471,0,1,0,1,0,0,0,0,0.0,1946.258165,0.0,0.0,845.4945672,0.0,1946.258165,845.4945672,1287.908327,104.2059879,67.60473767,1.001463912,33.57222115,451.9654257,661.2685843,44.35601045,258.3026213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006,2921,361,335,4,120,1933,2911,218,563
6019003600,Fresno,1,4009,1672,0,10,0.0024944,0,1,0,1,1,1,22.8,56961,0,1,0,1,0,0,0,1,279.2246953,3968.57961,279.2246953,137.0934298,1521.432284,137.0934298,3968.57961,1521.432284,2801.198713,103.2263817,119.3928273,8.000000039,83.39862535,853.3630563,1470.466305,113.9549387,201.3723532,279.2246953,137.0934298,217.1563058,2.340737071,5.336981412,5.20819746,9.962523639,39.21995276,83.97814095,3.77856715,14.41645457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555,2832,104,120,8,87,858,1489,124,204
6019003701,Fresno,1,3314,1049,0,13,0.0039228,0,1,0,0,0,1,35.0,29647,0,1,0,1,0,0,0,0,0.0,641.9479718,0.0,0.0,357.6498808,0.0,641.9479718,357.6498808,331.7449203,59.20182928,14.70694605,2.238826483,29.49854526,204.5569127,379.2934712,38.3003195,66.66505376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2172,1591,214,207,7,80,1215,2080,141,325
6019003702,Fresno,1,4933,1540,0,4,0.0008109,0,1,0,0,0,1,30.1,37083,0,1,0,1,0,0,0,0,0.0,1079.27344,0.0,0.0,543.0725123,0.0,1079.27344,543.0725123,451.5778305,91.70023297,121.5391044,3.129474539,29.46536069,381.861436,610.979135,69.36511736,112.9558012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764,2170,396,726,10,85,1546,2563,277,549
6019003803,Fresno,0,8153,2270,0,66,0.0080952,0,0,0,0,0,0,8.9,75486,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8152.999971,2628.760374,3984.999975,450.9999989,1569.999995,22.99999965,96.00000046,2027.999998,3465.999994,57.97773424,255.6084874,7421.351417,2392.548985,3671.095512,400.8527374,1394.103293,20.08309577,88.96939914,1846.247381,3130.263163,52.27172784,233.3261494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953,3985,451,1570,23,96,2028,3466,61,260
6019003804,Fresno,1,5531,1520,0,31,0.0056048,0,0,0,0,0,0,15.9,59922,0,1,0,1,0,0,0,0,37.98382568,1479.970537,37.98382568,12.5275296,542.5734498,12.5275296,1479.970537,542.5734498,685.081066,117.4397752,194.9172448,0.0,49.88229226,432.6501653,715.0813362,7.82614522,57.46375262,37.98382568,12.5275296,23.81688523,0.0,5.954221308,0.0,0.615953919,7.59676525,20.32648027,0.440231325,1.529157281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226,2408,556,930,16,136,1485,2616,38,210
6019003805,Fresno,1,6852,2191,0,38,0.0055458,0,1,0,1,1,1,40.2,34167,0,1,0,1,0,0,0,1,0.0,2545.503797,0.0,0.0,2026.570361,0.0,2545.503797,2026.570361,866.4090399,442.0851046,366.9222192,12.36165902,80.54149522,777.1842942,1233.928066,176.3917027,303.0504637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5206,2794,766,762,29,200,2301,3850,352,684
