,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
5065,6037143604,California,Los Angeles County,1,3205,2006,0,0.0,0.0,0,0,0,0,0,0,13.2,102258.0,0,0,0,0,0,0,0,0,,369.0,,,78.0,,369.0,78.0,273.0,36.0,37.0,0.0,0.0,24.0,44.0,18.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0,2206.0,308.0,377.0,8.0,13.0,293.0,413.0,139.0,36.0
5066,6037143700,California,Los Angeles County,1,3748,1903,0,0.0,0.0,0,0,0,0,0,0,5.3,185139.0,1,1,1,1,1,0,0,0,1886.0,2922.0,1886.0,191.0,321.0,191.0,2922.0,321.0,2426.0,118.0,211.0,2.0,4.0,161.0,195.0,20.0,64.0,1886.0,191.0,1561.0,75.0,128.0,1.0,2.0,118.0,134.0,13.0,43.0,,,,,,,,,,,,,,,,,,,,,,,426.0,3116.0,159.0,266.0,2.0,5.0,200.0,265.0,26.0,82.0
5067,6037143800,California,Los Angeles County,1,4878,2341,0,0.0,0.0,0,0,0,0,0,0,1.5,175333.0,0,1,0,1,0,0,0,0,364.0,2687.0,364.0,24.0,197.0,24.0,2687.0,197.0,2338.0,78.0,137.0,1.0,2.0,131.0,158.0,78.0,20.0,364.0,24.0,334.0,3.0,15.0,0.0,0.0,13.0,15.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,539.0,4056.0,190.0,316.0,4.0,8.0,304.0,355.0,199.0,42.0
5068,6037143901,California,Los Angeles County,1,4068,1647,0,7.0,0.17,0,0,0,0,0,0,3.8,229896.0,1,1,1,1,1,0,0,0,975.0,2435.0,975.0,83.0,208.0,83.0,2435.0,208.0,2105.0,41.0,145.0,2.0,1.0,141.0,127.0,40.0,0.0,975.0,83.0,847.0,8.0,58.0,2.0,0.0,61.0,45.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,382.0,3533.0,66.0,236.0,5.0,4.0,224.0,244.0,65.0,0.0
5069,6037143902,California,Los Angeles County,1,3000,1390,0,0.0,0.0,0,0,0,0,0,0,2.3,223409.0,0,1,0,1,0,0,0,0,185.0,1512.0,185.0,11.0,90.0,11.0,1512.0,90.0,1335.0,49.0,60.0,0.0,2.0,65.0,104.0,37.0,0.0,185.0,11.0,167.0,7.0,5.0,0.0,0.0,5.0,9.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,174.0,2590.0,98.0,163.0,1.0,10.0,138.0,218.0,76.0,0.0
5070,6037181000,California,Los Angeles County,1,6144,2216,0,44.0,0.72,0,0,0,0,0,0,6.9,131534.0,0,1,0,1,0,0,0,0,,518.0,,,115.0,,518.0,115.0,333.0,10.0,110.0,1.0,8.0,56.0,129.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0,3640.0,104.0,1610.0,7.0,42.0,741.0,1695.0,170.0,0.0
5071,6037181300,California,Los Angeles County,1,3629,1340,0,31.0,0.85,0,0,0,0,0,0,7.2,113382.0,0,0,0,0,0,0,0,0,,403.0,,,69.0,,403.0,69.0,175.0,8.0,130.0,1.0,4.0,85.0,138.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.0,1764.0,89.0,1110.0,4.0,23.0,639.0,1209.0,38.0,23.0
5072,6037181400,California,Los Angeles County,1,4302,1666,0,158.0,3.67,0,0,0,0,0,0,13.0,76250.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.0,1991.0,112.0,1301.0,2.0,30.0,866.0,1536.0,105.0,121.0
5073,6037181500,California,Los Angeles County,1,3812,1342,0,0.0,0.0,0,0,0,0,0,0,6.6,128056.0,0,0,0,0,0,0,0,0,,487.0,,,60.0,,487.0,60.0,244.0,7.0,67.0,0.0,1.0,168.0,272.0,11.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.0,1997.0,62.0,825.0,4.0,30.0,894.0,1607.0,80.0,150.0
5074,6037181600,California,Los Angeles County,1,4352,993,0,1482.0,34.05,0,0,0,0,0,0,7.7,84107.0,0,1,0,1,0,0,0,0,,1524.0,,,438.0,,1524.0,438.0,976.0,52.0,211.0,3.0,9.0,273.0,400.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.0,2400.0,99.0,898.0,7.0,35.0,913.0,1591.0,31.0,25.0
5075,6037183101,California,Los Angeles County,1,3922,1280,0,5.0,0.13,0,0,0,0,0,0,16.6,76583.0,0,1,0,1,0,0,0,0,,866.0,,,250.0,,866.0,250.0,480.0,15.0,72.0,1.0,22.0,277.0,543.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0,2147.0,74.0,341.0,7.0,71.0,1282.0,2607.0,59.0,67.0
5076,6037183103,California,Los Angeles County,1,3967,1350,0,8.0,0.2,0,1,0,0,0,1,15.0,61944.0,0,1,0,1,0,0,0,0,,2361.0,,,974.0,,2361.0,974.0,1112.0,93.0,240.0,2.0,28.0,886.0,1723.0,26.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,1843.0,140.0,418.0,2.0,60.0,1504.0,2897.0,51.0,182.0
5077,6037183104,California,Los Angeles County,1,2065,748,0,0.0,0.0,0,0,0,0,0,0,5.3,89107.0,0,1,0,1,0,0,0,0,,1740.0,,,428.0,,1740.0,428.0,990.0,56.0,356.0,2.0,20.0,317.0,876.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,1152.0,68.0,416.0,2.0,25.0,402.0,1079.0,37.0,36.0
5078,6037183220,California,Los Angeles County,1,4114,1123,0,84.0,2.04,0,0,0,0,0,1,14.7,56103.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.0,1749.0,77.0,579.0,4.0,21.0,1684.0,3072.0,120.0,145.0
5079,6037183221,California,Los Angeles County,1,3118,998,0,97.0,3.11,0,1,0,0,0,1,13.7,63646.0,0,1,0,1,0,0,0,0,,1095.0,,,426.0,,1095.0,426.0,571.0,54.0,83.0,0.0,29.0,359.0,668.0,15.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.0,1627.0,96.0,265.0,6.0,57.0,1067.0,2062.0,92.0,79.0
5080,6037183222,California,Los Angeles County,1,3483,1291,0,6.0,0.17,0,0,0,0,0,0,10.3,97262.0,0,1,0,1,0,0,0,0,,1343.0,,,316.0,,1343.0,316.0,684.0,58.0,287.0,1.0,6.0,307.0,583.0,59.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.0,1800.0,106.0,643.0,3.0,29.0,902.0,1712.0,101.0,60.0
5081,6037183300,California,Los Angeles County,1,3480,990,0,0.0,0.0,0,0,0,0,0,0,8.3,73185.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.0,1419.0,23.0,613.0,4.0,65.0,1356.0,2504.0,47.0,76.0
5082,6037183401,California,Los Angeles County,1,2543,812,0,10.0,0.39,0,1,0,0,0,1,9.5,60443.0,0,1,0,1,0,0,0,0,,672.0,,,276.0,,672.0,276.0,315.0,9.0,152.0,5.0,3.0,187.0,384.0,13.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.0,1203.0,40.0,489.0,6.0,13.0,792.0,1565.0,56.0,59.0
5083,6037183402,California,Los Angeles County,1,2820,914,0,80.0,2.84,0,1,0,0,0,1,16.3,60750.0,0,1,0,1,0,0,0,0,,2546.0,,,948.0,,2546.0,948.0,1055.0,48.0,838.0,5.0,12.0,589.0,1200.0,42.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.0,1171.0,55.0,920.0,5.0,15.0,654.0,1326.0,49.0,53.0
5084,6037183510,California,Los Angeles County,1,2725,759,0,0.0,0.0,0,0,0,0,0,0,11.9,85888.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.0,1352.0,40.0,243.0,1.0,15.0,1074.0,2131.0,52.0,79.0
5085,6037183520,California,Los Angeles County,1,3881,1072,0,63.0,1.62,0,0,0,0,0,1,23.7,54125.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0,2095.0,69.0,145.0,3.0,57.0,1512.0,3314.0,147.0,162.0
5086,6037183610,California,Los Angeles County,1,3275,934,0,70.0,2.14,0,0,0,0,0,1,22.6,56250.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.0,1509.0,77.0,249.0,2.0,38.0,1400.0,2641.0,59.0,109.0
5087,6037183620,California,Los Angeles County,1,3264,962,0,11.0,0.34,0,0,0,0,0,1,19.6,62578.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.0,1463.0,56.0,373.0,1.0,34.0,1337.0,2409.0,103.0,105.0
5088,6037183701,California,Los Angeles County,1,3922,1263,0,1.0,0.03,0,0,0,0,0,1,20.6,49543.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.0,1834.0,139.0,192.0,1.0,54.0,1702.0,3260.0,186.0,124.0
5089,6037183702,California,Los Angeles County,1,2805,1049,0,14.0,0.5,0,0,0,0,0,1,17.3,63005.0,0,0,0,0,0,0,0,0,,218.0,,,29.0,,218.0,29.0,106.0,14.0,51.0,1.0,5.0,41.0,86.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.0,1197.0,138.0,564.0,4.0,40.0,862.0,1620.0,83.0,78.0
5090,6037183810,California,Los Angeles County,1,4369,1276,0,45.0,1.03,0,0,0,0,0,1,29.6,55536.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.0,2032.0,78.0,163.0,3.0,38.0,2055.0,3825.0,261.0,152.0
5091,6037183820,California,Los Angeles County,1,3464,1000,0,0.0,0.0,0,0,0,0,0,1,29.1,34702.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.0,1504.0,74.0,149.0,3.0,25.0,1709.0,3053.0,137.0,126.0
5092,6037185100,California,Los Angeles County,1,6295,2240,0,265.0,4.21,0,0,0,0,0,0,11.9,130952.0,0,1,0,1,0,0,0,0,,2196.0,,,372.0,,2196.0,372.0,1418.0,76.0,279.0,3.0,21.0,399.0,759.0,50.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.0,3705.0,192.0,635.0,9.0,71.0,1683.0,3340.0,112.0,148.0
5093,6037185202,California,Los Angeles County,1,3712,1308,0,1.0,0.03,0,0,0,0,0,0,11.3,69500.0,0,1,0,1,0,0,0,0,,1176.0,,,320.0,,1176.0,320.0,698.0,47.0,74.0,0.0,40.0,316.0,713.0,14.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.0,2116.0,125.0,262.0,1.0,61.0,1147.0,2377.0,81.0,235.0
5094,6037185203,California,Los Angeles County,1,3200,893,0,2.0,0.06,0,0,0,0,0,1,23.4,48807.0,0,0,0,0,0,0,0,0,,53.0,,,29.0,,53.0,29.0,15.0,0.0,5.0,0.0,0.0,33.0,48.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.0,1407.0,45.0,190.0,0.0,23.0,1535.0,2712.0,89.0,142.0
5095,6037185204,California,Los Angeles County,1,2091,705,0,6.0,0.29,0,0,0,0,0,0,9.4,102813.0,0,1,0,1,0,0,0,0,,1834.0,,,423.0,,1834.0,423.0,892.0,57.0,482.0,2.0,17.0,384.0,738.0,6.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,1017.0,62.0,510.0,2.0,20.0,480.0,896.0,6.0,19.0
5096,6037185310,California,Los Angeles County,1,3061,818,0,0.0,0.0,0,1,0,0,0,1,9.8,52614.0,0,1,0,1,0,0,0,0,,1720.0,,,771.0,,1720.0,771.0,793.0,16.0,97.0,1.0,10.0,803.0,1565.0,44.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.0,1480.0,21.0,180.0,1.0,25.0,1354.0,2754.0,71.0,116.0
5097,6037185320,California,Los Angeles County,1,3081,856,0,15.0,0.49,0,1,0,0,0,1,25.5,50385.0,0,1,0,1,0,0,0,0,,1202.0,,,604.0,,1202.0,604.0,551.0,9.0,60.0,2.0,15.0,564.0,1107.0,22.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.0,1564.0,27.0,160.0,2.0,33.0,1295.0,2774.0,116.0,110.0
5098,6037186100,California,Los Angeles County,1,4715,1756,0,1.0,0.02,0,0,0,0,0,0,5.5,101071.0,0,1,0,1,0,0,0,0,,2730.0,,,615.0,,2730.0,615.0,1340.0,37.0,913.0,8.0,13.0,419.0,837.0,62.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.0,2308.0,75.0,1436.0,8.0,25.0,863.0,1648.0,91.0,16.0
5099,6037186201,California,Los Angeles County,1,3068,1124,0,0.0,0.0,0,0,0,0,1,0,18.0,67946.0,0,1,0,1,0,0,0,1,,2782.0,,,834.0,,2782.0,834.0,884.0,71.0,1032.0,1.0,22.0,771.0,1173.0,229.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,951.0,74.0,1159.0,1.0,25.0,858.0,1299.0,274.0,190.0
5100,6037186202,California,Los Angeles County,1,1974,683,0,2.0,0.1,0,0,0,0,0,0,5.3,95664.0,0,0,0,0,0,0,0,0,,354.0,,,106.0,,354.0,106.0,155.0,12.0,99.0,0.0,1.0,87.0,119.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,815.0,51.0,704.0,2.0,6.0,396.0,886.0,15.0,51.0
5101,6037186203,California,Los Angeles County,1,2936,1033,0,0.0,0.0,0,0,0,0,0,0,4.5,108239.0,0,1,0,1,0,0,0,0,,2018.0,,,317.0,,2018.0,317.0,1140.0,58.0,293.0,1.0,2.0,524.0,872.0,10.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.0,1580.0,75.0,419.0,1.0,4.0,857.0,1453.0,22.0,54.0
5102,6037186301,California,Los Angeles County,1,2999,870,0,0.0,0.0,0,1,0,0,0,1,32.1,43836.0,0,1,0,1,0,0,0,0,,1965.0,,,1339.0,,1965.0,1339.0,852.0,57.0,124.0,1.0,9.0,921.0,1628.0,36.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.0,1373.0,84.0,305.0,2.0,13.0,1222.0,2205.0,59.0,173.0
5103,6037186302,California,Los Angeles County,1,5198,1726,0,20.0,0.38,0,0,0,0,0,0,16.8,89886.0,0,1,0,1,0,0,0,0,,2592.0,,,942.0,,2592.0,942.0,1289.0,58.0,449.0,3.0,26.0,768.0,1415.0,18.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.0,2504.0,120.0,1034.0,5.0,45.0,1490.0,2864.0,89.0,125.0
5104,6037186401,California,Los Angeles County,1,3452,946,0,0.0,0.0,0,1,0,1,1,1,22.6,40179.0,0,1,0,1,0,0,0,1,,2839.0,,,1587.0,,2839.0,1587.0,1331.0,29.0,327.0,2.0,36.0,1115.0,2384.0,126.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1574.0,30.0,433.0,2.0,36.0,1377.0,2856.0,161.0,178.0
5105,6037186403,California,Los Angeles County,1,2899,802,0,5.0,0.17,0,0,0,0,0,1,16.5,65114.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.0,1197.0,37.0,593.0,4.0,28.0,1040.0,2078.0,148.0,65.0
5106,6037186404,California,Los Angeles County,1,2471,675,0,26.0,1.05,0,0,0,0,0,1,17.7,55536.0,0,0,0,0,0,0,0,0,,416.0,,,181.0,,416.0,181.0,150.0,3.0,83.0,0.0,7.0,173.0,300.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.0,956.0,28.0,348.0,0.0,26.0,1113.0,1925.0,50.0,113.0
5107,6037187101,California,Los Angeles County,1,3235,1221,0,11.0,0.34,0,0,0,0,0,0,9.8,79500.0,0,1,0,1,0,0,0,0,,3093.0,,,722.0,,3093.0,722.0,1532.0,49.0,755.0,5.0,22.0,730.0,1411.0,95.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.0,1608.0,50.0,796.0,5.0,22.0,754.0,1459.0,94.0,24.0
5108,6037187102,California,Los Angeles County,1,3254,1095,0,8.0,0.25,0,1,0,0,0,1,25.1,65441.0,0,1,0,1,0,0,0,0,,688.0,,,312.0,,688.0,312.0,300.0,12.0,159.0,1.0,3.0,213.0,419.0,18.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.0,1522.0,52.0,687.0,5.0,38.0,950.0,1954.0,91.0,121.0
5109,6037187200,California,Los Angeles County,1,3132,860,0,1.0,0.03,0,1,0,0,0,1,12.2,62269.0,0,1,0,1,0,0,0,0,,749.0,,,258.0,,749.0,258.0,269.0,12.0,102.0,1.0,5.0,359.0,575.0,13.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.0,1325.0,38.0,390.0,3.0,34.0,1342.0,2389.0,45.0,78.0
5110,6037187300,California,Los Angeles County,1,3216,1485,0,11.0,0.34,0,0,0,0,0,0,7.1,133125.0,0,1,0,1,0,0,0,0,,1060.0,,,141.0,,1060.0,141.0,771.0,36.0,111.0,1.0,3.0,138.0,250.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.0,2042.0,99.0,606.0,5.0,16.0,448.0,751.0,15.0,33.0
5111,6037188100,California,Los Angeles County,1,4076,1683,0,18.0,0.44,0,0,0,0,1,0,8.9,91369.0,0,1,0,1,0,0,0,1,,4009.0,,,1143.0,,4009.0,1143.0,2204.0,101.0,538.0,3.0,26.0,1137.0,2237.0,165.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.0,2251.0,101.0,541.0,3.0,26.0,1154.0,2274.0,160.0,81.0
5112,6037188201,California,Los Angeles County,1,3270,1881,0,4.0,0.12,0,0,0,0,0,0,4.9,106510.0,0,0,0,0,0,0,0,0,,478.0,,,99.0,,478.0,99.0,306.0,23.0,91.0,0.0,4.0,55.0,93.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0,2310.0,141.0,473.0,0.0,15.0,331.0,573.0,25.0,60.0
5113,6037188202,California,Los Angeles County,1,2347,1149,0,0.0,0.0,0,0,0,0,0,0,2.6,200179.0,0,1,0,1,0,0,0,0,,1889.0,,,119.0,,1889.0,119.0,1400.0,73.0,266.0,1.0,8.0,140.0,246.0,32.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,1730.0,80.0,348.0,2.0,8.0,179.0,294.0,31.0,26.0
5114,6037188300,California,Los Angeles County,1,3536,1382,0,13.0,0.37,0,0,0,0,0,0,7.5,111923.0,0,1,0,1,0,0,0,0,,2861.0,,,272.0,,2861.0,272.0,1584.0,31.0,777.0,2.0,14.0,454.0,817.0,33.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0,1844.0,35.0,1013.0,6.0,18.0,620.0,1113.0,49.0,8.0
5115,6037189101,California,Los Angeles County,1,2743,1381,0,5.0,0.18,0,0,0,0,0,0,9.5,100966.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,2043.0,84.0,345.0,1.0,8.0,262.0,383.0,138.0,41.0
5116,6037189102,California,Los Angeles County,1,3096,1871,0,5.0,0.16,0,0,0,0,0,0,10.0,119813.0,0,0,0,0,0,0,0,0,,167.0,,,26.0,,167.0,26.0,121.0,1.0,37.0,1.0,0.0,7.0,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,2429.0,64.0,364.0,2.0,10.0,227.0,350.0,126.0,67.0
5117,6037189201,California,Los Angeles County,1,3293,1966,0,3.0,0.09,0,0,0,0,0,1,21.0,36111.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.0,2507.0,123.0,330.0,2.0,6.0,325.0,470.0,418.0,148.0
5118,6037189202,California,Los Angeles County,1,2718,1261,0,0.0,0.0,0,0,0,0,0,0,9.6,133382.0,0,0,0,0,0,0,0,0,,463.0,,,4.0,,463.0,4.0,345.0,9.0,73.0,0.0,0.0,36.0,32.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,2153.0,38.0,320.0,1.0,9.0,197.0,271.0,49.0,23.0
5119,6037189300,California,Los Angeles County,1,3077,1292,0,2.0,0.06,0,0,0,0,0,0,4.9,228194.0,0,1,0,1,0,0,0,0,,1223.0,,,92.0,,1223.0,92.0,907.0,27.0,237.0,0.0,0.0,52.0,68.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,2468.0,72.0,407.0,0.0,3.0,127.0,182.0,57.0,0.0
5120,6037189400,California,Los Angeles County,1,3448,1863,0,13.0,0.38,0,0,0,0,0,0,8.2,213750.0,1,1,1,1,1,0,0,0,705.0,2561.0,705.0,70.0,326.0,70.0,2561.0,326.0,2183.0,86.0,131.0,2.0,8.0,152.0,160.0,21.0,0.0,705.0,70.0,595.0,15.0,45.0,1.0,3.0,46.0,47.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,375.0,2950.0,113.0,174.0,2.0,11.0,198.0,215.0,21.0,0.0
5121,6037189500,California,Los Angeles County,1,4452,2796,0,36.0,0.81,0,0,0,0,0,1,20.6,90160.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.0,3495.0,221.0,278.0,3.0,16.0,439.0,564.0,389.0,188.0
5122,6037189600,California,Los Angeles County,1,3529,1990,0,36.0,1.02,0,0,0,0,0,0,9.7,111875.0,0,1,0,1,0,0,0,0,,573.0,,,95.0,,573.0,95.0,475.0,26.0,42.0,0.0,0.0,30.0,57.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.0,2802.0,193.0,183.0,3.0,13.0,335.0,487.0,186.0,61.0
5123,6037189701,California,Los Angeles County,1,3942,2098,0,0.0,0.0,0,0,0,0,0,0,8.4,126538.0,1,1,1,1,1,0,0,0,2339.0,3867.0,2339.0,443.0,847.0,443.0,3867.0,847.0,2995.0,211.0,337.0,6.0,12.0,307.0,430.0,49.0,60.0,2339.0,443.0,1848.0,116.0,192.0,4.0,7.0,170.0,248.0,22.0,34.0,,,,,,,,,,,,,,,,,,,,,,,697.0,3054.0,219.0,339.0,6.0,12.0,312.0,437.0,39.0,49.0
5124,6037189702,California,Los Angeles County,1,2227,1342,0,5.0,0.22,0,0,0,0,0,0,13.7,195750.0,0,1,0,1,0,0,0,0,126.0,856.0,126.0,24.0,161.0,24.0,856.0,161.0,742.0,25.0,47.0,0.0,0.0,41.0,55.0,50.0,10.0,126.0,24.0,104.0,3.0,15.0,0.0,0.0,4.0,4.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,394.0,1833.0,103.0,130.0,3.0,6.0,152.0,207.0,140.0,27.0
5125,6037189800,California,Los Angeles County,1,4021,2405,0,72.0,1.79,0,0,0,0,0,0,13.1,89031.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.0,3371.0,174.0,204.0,1.0,3.0,268.0,413.0,206.0,0.0
5126,6037189902,California,Los Angeles County,1,4971,2986,0,3.0,0.06,0,0,0,0,0,0,18.2,73523.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.0,4068.0,210.0,298.0,10.0,15.0,370.0,510.0,297.0,70.0
5127,6037189903,California,Los Angeles County,1,2164,1491,0,0.0,0.0,0,0,0,0,0,0,18.0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,1789.0,104.0,133.0,3.0,4.0,131.0,182.0,119.0,33.0
5128,6037189904,California,Los Angeles County,1,2260,1402,0,3.0,0.13,0,0,0,0,0,1,16.2,63958.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.0,1747.0,105.0,166.0,2.0,10.0,230.0,301.0,233.0,19.0
5129,6037189905,California,Los Angeles County,1,2304,1435,0,30.0,1.3,0,0,0,0,0,0,11.7,77222.0,0,0,0,0,0,0,0,0,,1.0,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.0,1933.0,81.0,125.0,2.0,12.0,151.0,214.0,187.0,20.0
5130,6037190100,California,Los Angeles County,1,4481,2737,0,34.0,0.76,0,0,0,0,0,1,18.2,46339.0,0,0,0,0,0,0,0,0,,14.0,,,8.0,,14.0,8.0,11.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,3182.0,319.0,394.0,9.0,33.0,544.0,817.0,514.0,54.0
5131,6037190201,California,Los Angeles County,1,2870,1488,0,401.0,13.97,0,0,0,0,0,1,35.1,31173.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.0,1767.0,270.0,154.0,6.0,29.0,644.0,987.0,683.0,114.0
